id,first_name,last_name,full_name,previous_names,date_of_birth,date_of_death,id_number,phone_number,email,address,city,region,country,postal_code,risk_level,risk_score,case_count,case_types,court_records,occupation,employer,organization,job_title,marital_status,spouse_name,children_count,emergency_contact,emergency_phone,nationality,gender,education_level,languages,is_verified,verification_date,verification_notes,last_searched,search_count,created_at,updated_at,created_by,updated_by,status,notes
44252,ADONKWANTA,STOOL,ADONKWANTA STOOL,['Alyssa Peterson'],1989-03-29 00:00:00,,,+2330595825032,adonkwanta.stool@mooney.com,"945 Gilbert Trafficway, South Donna, FM 01600",Accra,UER,,,Medium,32.0,2,['Mixed'],,Journalist,,,,,,,,,,,,"['Ga', 'Akan', 'Twi']",True,,,2025-09-28 07:29:35.480486,97,2025-09-12 07:26:28+00:00,2025-09-28 07:29:35.480486+00:00,,,ACTIVE,Name extracted from case titles. Journalist with 3 languages.
44509,ADLER,STEEL,ADLER STEEL,,1973-09-22 00:00:00,,,+2330274182003,adler.steel@roberts-mitchell.org,"791 Wilcox Ford, West Craigton, ME 08459",Accra,CR,,,Medium,20.0,1,['Mixed'],,Engineer,,,,,,,,,,,,"['Hausa', 'Dagbani', 'Twi']",True,,,2025-09-28 07:29:35.480486,97,2025-09-12 07:26:28+00:00,2025-09-28 07:29:35.480486+00:00,,,ACTIVE,Name extracted from case titles. Engineer with 3 languages.
40001,AKURUGU,FRAFRA,AKURUGU FRAFRA,,1962-12-03 00:00:00,,,+2330279770101,akurugu.frafra@kelly.com,"79635 Jonathan Forks Apt. 846, East Katherine, ME 77153",Accra,GAR,,,High,73.0,1,['Mixed'],,Doctor,,,,,,,,,,,,"['Dagbani', 'Twi']",True,,,2025-09-28 07:29:36.533990,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:36.533990+00:00,,,ACTIVE,Name extracted from case titles. Doctor with 2 languages.
40191,AKOTIAH,OTHERS,AKOTIAH OTHERS,,1973-05-07 00:00:00,,,+2330276792299,akotiah.others@lamb.com,"4742 Foster Brooks Suite 298, Donaldmouth, MO 15590",Ho,CR,,,,,,['Civil'],,Retired,,,,,,,,,,,,['Ewe'],True,,,2025-09-28 07:29:36.533990,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:36.533990+00:00,,,ACTIVE,Name extracted from case titles. Retired with 1 languages.
41917,AKWASI,OFORI,AKWASI OFORI,,1993-09-05 00:00:00,,,+2330574908989,akwasi.ofori@garcia-mckinney.com,"5418 Anthony Court Suite 748, Johnsonfurt, OR 54199",Cape Coast,ASR,,,Medium,20.0,2,['Mixed'],,Banker,,,,,,,,,,,,['Dagbani'],True,,,2025-09-28 07:29:36.533990,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:36.533990+00:00,,,ACTIVE,Name extracted from case titles. Banker with 1 languages.
39291,ABDALLA,MOHAMMED,ABDALLA MOHAMMED,,1994-03-02 00:00:00,,,+2330208267433,abdalla.mohammed@fischer.net,"6552 Nicholas Island, Port Timothyfort, MP 75815",Wa,NR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Student,,,,,,,,,,,,"['Ewe', 'Twi', 'English']",True,,,2025-09-28 07:35:16.539825,143,2025-09-12 07:26:27+00:00,2025-09-28 07:35:16.539825+00:00,,,ACTIVE,Name extracted from case titles. Student with 3 languages.
39430,ALBERT,ADOMAKO,ALBERT ADOMAKO,,2005-02-17 00:00:00,,,+2330272749519,albert.adomako@woodard.org,"24430 Lewis Well, Port Debbie, WA 31617",Cape Coast,CR,,,,,,"['Civil', 'Criminal']",,Lawyer,,,,,,,,,,,,"['Twi', 'Hausa', 'Ewe']",True,,,2025-09-28 07:29:36.801302,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:36.801302+00:00,,,ACTIVE,Name extracted from case titles. Lawyer with 3 languages.
40084,ALEX,SARPONG,ALEX KWABENA SARPONG,,1960-01-28 00:00:00,,,+2330548030773,alex.sarpong@peterson-rojas.org,"351 Goodwin Place, Andersonbury, FL 93385",Takoradi,GAR,,,Low,7.0,1,['Mixed'],,Retired,,,,,,,,,,,,"['English', 'Akan']",True,,,2025-09-28 07:29:36.801302,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:36.801302+00:00,,,ACTIVE,Name extracted from case titles. Retired with 2 languages.
41348,ALEX,AGYEMAN,ALEX OSEI AGYEMAN,,2002-12-07 00:00:00,,,+2330241732787,alex.agyeman@torres.info,"214 Ford Bridge Apt. 185, Jenniferstad, OR 78904",Wa,WR,,,Medium,31.0,1,['Mixed'],,Accountant,,,,,,,,,,,,"['Fante', 'Dagbani', 'Ga']",True,,,2025-09-28 07:29:36.801302,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:36.801302+00:00,,,ACTIVE,Name extracted from case titles. Accountant with 3 languages.
39632,AMANKWA,OTHERS,AMANKWA OTHERS,,1980-11-08 00:00:00,,,+2330269826533,amankwa.others@sanford.com,"733 Chaney Wells, New Sherryfort, UT 73493",Kumasi,ER,,,,,,['Civil'],,Sports Person,,,,,,,,,,,,"['Ewe', 'Ga']",True,,,2025-09-28 07:29:37.658353,92,2025-09-12 07:26:27+00:00,2025-09-28 07:29:37.658353+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 2 languages.
41169,ANTHONY,FORSON,ANTHONY FORSON,['Bonnie Mcknight'],1995-01-22 00:00:00,,,+2330249149659,anthony.forson@mueller.com,"97713 Jessica Lodge, Andersonport, FL 20706",Takoradi,UER,,,Medium,36.0,1,['Mixed'],,Retired,,,,,,,,,,,,['Fante'],True,,,2025-09-28 07:29:38.594978,90,2025-09-12 07:26:27+00:00,2025-09-28 07:29:38.594978+00:00,,,ACTIVE,Name extracted from case titles. Retired with 1 languages.
39790,ABENA,BOATENGMAA,ABENA BOATENGMAA,,1948-10-15 00:00:00,,,+2330285608847,abena.boatengmaa@tanner.com,"4652 Burns Tunnel, Lake Daniel, AK 74952",Wa,ASR,,,,,,['Civil'],,Politician,,,,,,,,,,,,['Ewe'],True,,,2025-09-28 07:30:34.815432,137,2025-09-12 07:26:27+00:00,2025-09-28 07:30:34.815432+00:00,,,ACTIVE,Name extracted from case titles. Politician with 1 languages.
40345,ABOSSO,GOLDFIELDS,ABOSSO GOLDFIELDS,,1956-11-04 00:00:00,,,+2330206350740,abosso.goldfields@wilson.com,"2652 Johnson Burg, Port Elizabeth, KS 08474",Koforidua,UER,,,High,86.0,5,['Mixed'],,Sports Person,,,,,,,,,,,,['Fante'],True,,,2025-09-28 07:30:34.815432,140,2025-09-12 07:26:27+00:00,2025-09-28 07:30:34.815432+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 1 languages.
40249,ABAKAH,OTHERS,ABAKAH OTHERS,,1970-02-22 00:00:00,,,+233020319419,abakah.others@arnold.biz,"741 Justin Tunnel, Lake Cynthiaview, MD 32663",Sunyani,UWR,,,,,,"['Civil', 'Criminal']",,Engineer,,,,,,,,,,,,"['Ewe', 'English', 'Fante']",True,,,2025-09-30 08:04:47.054672,529,2025-09-12 07:26:27+00:00,2025-09-30 08:04:47.054672+00:00,,,ACTIVE,Name extracted from case titles. Engineer with 3 languages.
41650,NAA,QUARTEY,NAA KWARLEY QUARTEY,,2006-03-17 00:00:00,,,+23302628497,naa.quartey@booker.net,"Unit 8161 Box 9317, DPO AP 34924",Tamale,CR,,,High,63.0,2,['Mixed'],,Musician,,,,,,,,,,,,['Hausa'],True,,,2025-09-28 07:27:07.020366,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:07.020366+00:00,,,ACTIVE,Name extracted from case titles. Musician with 1 languages.
41895,ACCAM,LAMPTEY,ACCAM OBED LAMPTEY,,1951-09-20 00:00:00,,,+2330595374155,accam.lamptey@castaneda.net,"8943 Flowers Mountains Apt. 064, Jeanmouth, NJ 89713",Cape Coast,WR,,,,,,['Civil'],,Consultant,,,,,,,,,,,,['English'],True,,,2025-09-28 07:29:34.930478,100,2025-09-12 07:26:27+00:00,2025-09-28 07:29:34.930478+00:00,,,ACTIVE,Name extracted from case titles. Consultant with 1 languages.
42691,ADJORKOR,ANUM,ADJORKOR BADU ANUM,['Christian Santos'],1958-03-30 00:00:00,,,+2330553746100,adjorkor.anum@jenkins.com,"2551 Porter Manor Apt. 315, Myersmouth, AL 51792",Ho,NR,,,Low,10.0,1,['Mixed'],,Judge,,,,,,,,,,,,"['Ga', 'Fante', 'Akan']",True,,,2025-09-28 07:29:35.215274,99,2025-09-12 07:26:28+00:00,2025-09-28 07:29:35.215274+00:00,,,ACTIVE,Name extracted from case titles. Judge with 3 languages.
41265,ADOLF,WELBECK,ADOLF TAWIAH WELBECK,,1949-08-06 00:00:00,,,+2330567107162,adolf.welbeck@juarez.com,"70614 Stevens Inlet Apt. 033, Skinnerbury, PR 65050",Sunyani,VR,,,Low,13.0,1,['Mixed'],,Journalist,,,,,,,,,,,,"['Akan', 'Ewe']",True,,,2025-09-28 07:29:35.480486,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:35.480486+00:00,,,ACTIVE,Name extracted from case titles. Journalist with 2 languages.
39555,AFANYE,OSUCHUKWU,AFANYE OSUCHUKWU,['Brandon Moreno'],1972-09-11 00:00:00,,,+2330281407376,afanye.osuchukwu@smith.com,"01125 Nicholas Courts Suite 210, Port Christinachester, MD 26268",Takoradi,VR,,,Medium,47.0,1,['Mixed'],,Artist,,,,,,,,,,,,"['Ewe', 'Fante', 'Hausa']",True,,,2025-09-28 07:29:35.650913,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:35.650913+00:00,,,ACTIVE,Name extracted from case titles. Artist with 3 languages.
40118,AFUA,AMANKWAA,AFUA KUNADU AMANKWAA,,1988-04-06 00:00:00,,,+2330504084083,afua.amankwaa@tran-walker.net,"PSC 9986, Box 5301, APO AP 94301",Accra,NR,,,Medium,29.0,2,['Mixed'],,Politician,,,,,,,,,,,,"['Dagbani', 'English']",True,,,2025-09-28 07:29:35.650913,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:35.650913+00:00,,,ACTIVE,Name extracted from case titles. Politician with 2 languages.
40152,AFARE,DONKOR,AFARE APEADU DONKOR,,1994-11-09 00:00:00,,,+233024652568,afare.donkor@rhodes-terrell.com,"Unit 9179 Box 2355, DPO AP 04772",Wa,NR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Artist,,,,,,,,,,,,"['English', 'Ewe', 'Ga']",True,,,2025-09-28 07:29:35.650913,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:35.650913+00:00,,,ACTIVE,Name extracted from case titles. Artist with 3 languages.
41287,AFRICAN,NETWORK,AFRICAN SUPPORT NETWORK,,1980-11-17 00:00:00,,,+2330569966846,african.network@ortiz-brown.info,"70976 John Square, Smithmouth, PR 12187",Accra,WR,,,,,,"['Civil', 'Criminal']",,Journalist,,,,,,,,,,,,"['Hausa', 'Akan', 'English']",True,,,2025-09-28 07:29:35.650913,103,2025-09-12 07:26:27+00:00,2025-09-28 07:29:35.650913+00:00,,,ACTIVE,Name extracted from case titles. Journalist with 3 languages.
44529,AKWEI,II,AKWEI II,,1987-12-16 00:00:00,,,+2330205386342,akwei.ii@wheeler-johnson.com,"5848 Everett Burg, North Carol, WA 03826",Kumasi,ER,,,Medium,39.0,1,['Mixed'],,Farmer,,,,,,,,,,,,['Dagbani'],True,,,2025-09-28 07:29:36.801302,97,2025-09-12 07:26:28+00:00,2025-09-28 07:29:36.801302+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 1 languages.
41600,ALFRED,WOYOME,ALFRED AGBESI WOYOME,['Mary Wolf'],1950-05-14 00:00:00,,,+2330547612876,alfred.woyome@avery.com,"24059 Garner Mission Suite 090, Coltontown, RI 82730",Koforidua,ASR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Journalist,,,,,,,,,,,,"['English', 'Twi']",True,,,2025-09-28 07:29:37.089149,95,2025-09-12 07:26:27+00:00,2025-09-28 07:29:37.089149+00:00,,,ACTIVE,Name extracted from case titles. Journalist with 2 languages.
42093,ALHAJI,SARSA,ALHAJI MOHAMMED ABDULLAH SARSA,['Kaitlyn Kidd'],1965-01-19 00:00:00,,,+2330593547971,alhaji.sarsa@smith.com,"72238 Nicholas Lodge Apt. 409, New Christinamouth, DC 24777",Wa,NR,,,Low,6.0,1,['Mixed'],,Banker,,,,,,,,,,,,"['Hausa', 'Twi', 'Dagbani']",True,,,2025-09-28 07:29:37.089149,95,2025-09-12 07:26:27+00:00,2025-09-28 07:29:37.089149+00:00,,,ACTIVE,Name extracted from case titles. Banker with 3 languages.
40626,ABIGAIL,ADOGLA,ABIGAIL ADOGLA,,1953-11-19 00:00:00,,,+2330206510686,abigail.adogla@rojas.net,"PSC 0835, Box 2560, APO AP 32043",Takoradi,ASR,,,Medium,43.0,1,['Mixed'],,Retired,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:30:34.815432,133,2025-09-12 07:26:27+00:00,2025-09-28 07:30:34.815432+00:00,,,ACTIVE,Name extracted from case titles. Retired with 1 languages.
40768,ABENYEWA,ANOTHER,ABENYEWA ANOTHER,,1993-04-25 00:00:00,,,+2330203512215,abenyewa.another@bell-phillips.biz,"3617 Johnson Tunnel Apt. 348, Rachelport, NM 86498",Koforidua,UER,,,,,,"['Civil', 'Criminal']",,Banker,,,,,,,,,,,,"['Hausa', 'Fante']",True,,,2025-09-28 07:30:34.815432,144,2025-09-12 07:26:27+00:00,2025-09-28 07:30:34.815432+00:00,,,ACTIVE,Name extracted from case titles. Banker with 2 languages.
40610,ABABIO,ANOTHER,ABABIO II ANOTHER,,1983-11-10 00:00:00,,,+2330247849623,ababio.another@norris-ayala.info,"PSC 5952, Box 4514, APO AE 14033",Ho,VR,,,Low,0.0,0,['N/A'],,Sports Person,,,,,,,,,,,,"['Twi', 'Akan']",True,,,2025-09-30 08:04:47.054672,529,2025-09-12 07:26:27+00:00,2025-09-30 08:04:47.054672+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 2 languages.
39229,MENSAH,ANKRAH,MENSAH ANKRAH,,1985-03-16 00:00:00,,,+2330277609730,mensah.ankrah@dodson.com,"08827 Olivia Crescent, Barkerborough, MP 38428",Sunyani,UWR,,,,,,"['Civil', 'Criminal']",,Farmer,,,,,,,,,,,,"['Ewe', 'English']",True,,,2025-09-28 07:27:06.352035,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:06.352035+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 2 languages.
39224,MODERN,KOSA,MODERN KOSA,['Christopher Moyer'],1962-11-14 00:00:00,,,+2330572042367,modern.kosa@moreno-robinson.net,"3279 Fernandez Port, Ericaton, LA 94625",Ho,GAR,,,Low,15.0,1,['Mixed'],,Politician,,,,,,,,,,,,"['Fante', 'Akan', 'Ga']",True,,,2025-09-28 07:27:06.681058,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:06.681058+00:00,,,ACTIVE,Name extracted from case titles. Politician with 3 languages.
39231,NII,II,NII KOJO DANSO II,,1957-04-11 00:00:00,,,+2330578604050,nii.ii@bailey.info,"Unit 4138 Box 0165, DPO AA 88103",Tamale,GAR,,,Medium,39.0,2,['Mixed'],,Journalist,,,,,,,,,,,,"['Twi', 'Dagbani']",True,,,2025-09-28 07:27:08.013678,262,2025-09-12 07:26:27+00:00,2025-09-28 07:27:08.013678+00:00,,,ACTIVE,Name extracted from case titles. Journalist with 2 languages.
39232,OBENG,ASAMOAH,OBENG OMONO ASAMOAH,,1993-07-13 00:00:00,,,+2330565253460,obeng.asamoah@cochran-fernandez.com,"0378 Rebecca Mall, Port Jasonburgh, SC 26004",Wa,ASR,,,Low,12.0,1,['Mixed'],,Unemployed,,,,,,,,,,,,"['Dagbani', 'Akan']",True,,,2025-09-28 07:27:08.722631,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:08.722631+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 2 languages.
39225,PETER,FORDJOUR,PETER ADJEI FORDJOUR,['Kelly Griffin'],1983-05-05 00:00:00,,,+2330201392434,peter.fordjour@matthews.com,"7434 Lee Lock Apt. 105, Pricestad, CA 88108",Cape Coast,VR,,,Medium,34.0,1,['Mixed'],,Politician,,,,,,,,,,,,"['Ewe', 'Dagbani', 'Akan']",True,,,2025-09-28 07:27:09.709373,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:09.709373+00:00,,,ACTIVE,Name extracted from case titles. Politician with 3 languages.
39227,DIVESTURE,COMMITTEE,DIVESTURE IMPLEMENTATION COMMITTEE,,1950-02-05 00:00:00,,,+2330282799571,divesture.committee@kaufman.com,"95611 Emma Stream Apt. 522, Greenland, TN 46270",Kumasi,WR,,,,,,"['Civil', 'Criminal']",,Lawyer,,,,,,,,,,,,['Twi'],True,,,2025-09-28 07:29:22.467561,70,2025-09-12 07:26:27+00:00,2025-09-28 07:29:22.467561+00:00,,,ACTIVE,Name extracted from case titles. Lawyer with 1 languages.
40785,AGYEKUM,OTHERS,AGYEKUM OTHERS,,1952-10-09 00:00:00,,,+233026646768,agyekum.others@watson-forbes.com,"7767 Aguilar Lane Apt. 768, Stewarthaven, MA 05893",Tamale,BR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Teacher,,,,,,,,,,,,"['Fante', 'Dagbani']",True,,,2025-09-28 07:29:36.027893,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:36.027893+00:00,,,ACTIVE,Name extracted from case titles. Teacher with 2 languages.
42067,AGBI,OTHERS,AGBI OTHERS,,1980-01-26 00:00:00,,,+2330275234404,agbi.others@tucker.com,"USNS Wilkins, FPO AP 49614",Kumasi,UWR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Farmer,,,,,,,,,,,,"['English', 'Ewe']",True,,,2025-09-28 07:29:36.027893,99,2025-09-12 07:26:27+00:00,2025-09-28 07:29:36.027893+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 2 languages.
42192,AKA,NORSHIE,AKA NEE NORSHIE,,1968-03-01 00:00:00,,,+2330561212797,aka.norshie@morgan-monroe.org,"00118 King Mews Apt. 602, Matthewsland, UT 20899",Cape Coast,CR,,,Medium,23.0,1,['Mixed'],,Accountant,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:29:36.230480,97,2025-09-12 07:26:28+00:00,2025-09-28 07:29:36.230480+00:00,,,ACTIVE,Name extracted from case titles. Accountant with 1 languages.
43036,AIRPORT,CLINIC,AIRPORT CLINIC,,1998-10-14 00:00:00,,,+2330558306677,airport.clinic@hopkins.com,"6015 Kerr Unions Suite 985, Nicholasfurt, WV 80371",Kumasi,UER,,,Medium,24.0,1,['Mixed'],,Judge,,,,,,,,,,,,['English'],True,,,2025-09-28 07:29:36.230480,97,2025-09-12 07:26:28+00:00,2025-09-28 07:29:36.230480+00:00,,,ACTIVE,Name extracted from case titles. Judge with 1 languages.
39373,ALLEN,OWUSU,ALLEN OWUSU,,1995-03-03 00:00:00,,,+2330265951851,allen.owusu@park.com,"PSC 2800, Box 7366, APO AA 65185",Ho,ER,,,Low,16.0,1,['Mixed'],,Doctor,,,,,,,,,,,,"['Hausa', 'Akan', 'Ewe']",True,,,2025-09-28 07:29:37.378480,239,2025-09-12 07:26:27+00:00,2025-09-28 07:29:37.378480+00:00,,,ACTIVE,Name extracted from case titles. Doctor with 3 languages.
39248,AMEYAW,II,AMEYAW II,['Danielle Brooks'],1947-09-27 00:00:00,,,+2330578225025,ameyaw.ii@miller-allen.net,"845 Decker Highway Suite 711, Tinaberg, UT 42667",Wa,UER,,,,,,"['Civil', 'Criminal', 'Commercial']",,Sports Person,,,,,,,,,,,,"['Fante', 'English']",True,,,2025-09-28 07:29:38.015526,92,2025-09-12 07:26:27+00:00,2025-09-28 07:29:38.015526+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 2 languages.
39328,ABLE,NARTEY,ABLE NARTEY,,1987-04-06 00:00:00,,,+2330546650263,able.nartey@george.com,"791 White Dam, Munoztown, PA 53055",Wa,ER,,,Medium,31.0,1,['Mixed'],,Unemployed,,,,,,,,,,,,"['English', 'Akan']",True,,,2025-09-28 07:30:34.815432,133,2025-09-12 07:26:27+00:00,2025-09-28 07:30:34.815432+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 2 languages.
39491,ABENA,MANU,ABENA MANU,['Todd Floyd'],2005-10-11 00:00:00,,,+2330547334487,abena.manu@thompson.com,"9389 Melissa Manors, Poolebury, NC 44677",Tamale,NR,,,Medium,27.0,2,['Mixed'],,Student,,,,,,,,,,,,"['Ga', 'Twi', 'Akan']",True,,,2025-09-28 07:30:34.815432,136,2025-09-12 07:26:27+00:00,2025-09-28 07:30:34.815432+00:00,,,ACTIVE,Name extracted from case titles. Student with 3 languages.
39239,NANA,GHUNNEY,NANA JOHN EKOW GHUNNEY,,2002-11-11 00:00:00,,,+2330249686548,nana.ghunney@jones-decker.net,"Unit 6385 Box 4498, DPO AE 76405",Accra,NR,,,Low,14.0,1,['Mixed'],,Doctor,,,,,,,,,,,,"['Dagbani', 'Hausa', 'Ewe']",True,,,2025-09-28 10:07:09.826934,67,2025-09-12 07:26:27+00:00,2025-09-28 10:07:09.826934+00:00,,,ACTIVE,Name extracted from case titles. Doctor with 3 languages.
40934,ABASS,BRAIMAH,ABASS BRAIMAH,,1993-02-20 00:00:00,,,+2330506153384,abass.braimah@mills.com,"1181 Lester Groves Suite 504, West Jasonshire, MH 33540",Takoradi,ASR,,,Low,14.0,1,['Mixed'],,Trader,,,,,,,,,,,,"['English', 'Hausa']",True,,,2025-09-30 08:04:47.054672,571,2025-09-12 07:26:27+00:00,2025-09-30 08:04:47.054672+00:00,,,ACTIVE,Name extracted from case titles. Trader with 2 languages.
39254,CECILIA,SENU,CECILIA SENU,['Anthony Fischer'],1978-05-17 00:00:00,,,+2330555274667,cecilia.senu@lopez.com,"1484 Warren Parks Suite 518, West Reneeshire, MT 37454",Tamale,ER,,,Low,16.0,1,['Mixed'],,Student,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:29:10.040809,74,2025-09-12 07:26:27+00:00,2025-09-28 07:29:10.040809+00:00,,,ACTIVE,Name extracted from case titles. Student with 1 languages.
39237,ISAAC,ASIEDU,ISAAC OWUSU ASIEDU,['Selena Moore'],2006-10-29 00:00:00,,,+2330203503229,isaac.asiedu@smith.com,"240 Rodgers Walk, West Brandi, AL 56907",Bolgatanga,ER,,,Medium,22.0,1,['Mixed'],,Civil Servant,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:27:02.186331,261,2025-09-12 07:26:27+00:00,2025-09-28 07:27:02.186331+00:00,,,ACTIVE,Name extracted from case titles. Civil Servant with 1 languages.
39240,JEBEILLE,ANOTHER,JEBEILLE ANOTHER,,1991-08-23 00:00:00,,,+2330202211043,jebeille.another@stone.com,"78060 Sarah Station Apt. 541, Careymouth, UT 92606",Cape Coast,CR,,,,,,['Civil'],,Teacher,,,,,,,,,,,,"['Hausa', 'English', 'Fante']",True,,,2025-09-28 07:27:02.548209,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:02.548209+00:00,,,ACTIVE,Name extracted from case titles. Teacher with 3 languages.
39250,JUDITH,GATROR,JUDITH ATAWA GATROR,,1944-09-27 00:00:00,,,+2330541009544,judith.gatror@carr-cross.com,"033 Cheryl Loop Suite 378, South Michele, UT 52173",Bolgatanga,VR,,,Medium,40.0,1,['Mixed'],,Student,,,,,,,,,,,,"['Akan', 'Twi', 'Ga']",True,,,2025-09-28 07:27:03.236397,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:03.236397+00:00,,,ACTIVE,Name extracted from case titles. Student with 3 languages.
39246,MAMA,OTHER,MAMA MINTUBI OTHER,,1979-05-03 00:00:00,,,+2330542083868,mama.other@jimenez.com,"USNV Smith, FPO AE 49568",Kumasi,NR,,,,,,['Civil'],,Farmer,,,,,,,,,,,,"['Ga', 'Dagbani', 'Hausa']",True,,,2025-09-28 07:27:05.666699,66,2025-09-12 07:26:27+00:00,2025-09-28 07:27:05.666699+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 3 languages.
39803,MRS,OCANSEY,MRS DOROTHY OCANSEY,['Danielle Merritt'],1964-09-04 00:00:00,,,+2330569764385,mrs.ocansey@tanner.com,"82663 Warner Inlet Suite 332, West Elizabethshire, MP 78110",Wa,UWR,,,Low,15.0,1,['Mixed'],,Musician,,,,,,,,,,,,"['Ga', 'Twi', 'English']",True,,,2025-09-28 07:27:06.681058,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:06.681058+00:00,,,ACTIVE,Name extracted from case titles. Musician with 3 languages.
39249,ORGANIC,NETWORK,ORGANIC AGRICULTURAL NETWORK,,1985-09-26 00:00:00,,,+2330579924975,organic.network@carrillo.com,"931 Susan Pine, Murphystad, PW 30894",Takoradi,NR,,,Low,14.0,1,['Mixed'],,Judge,,,,,,,,,,,,['Akan'],True,,,2025-09-28 07:27:09.054313,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:09.054313+00:00,,,ACTIVE,Name extracted from case titles. Judge with 1 languages.
39245,UNDER,RECEIVERSHIP,UNDER RECEIVERSHIP,,1949-08-02 00:00:00,,,+2330568964457,under.receivership@owens.com,"682 Nathan Courts, Port Don, AZ 05939",Cape Coast,UER,,,,,,['Civil'],,Unemployed,,,,,,,,,,,,['English'],True,,,2025-09-28 07:27:12.786461,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:12.786461+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 1 languages.
43538,ADJENIM,ADJEI,ADJENIM BOATENG ADJEI,,1958-05-13 00:00:00,,,+2330566811956,adjenim.adjei@harper.com,"38165 Baker Falls, Ritterfurt, MT 06403",Bolgatanga,ASR,,,,,,"['Civil', 'Criminal']",,Accountant,,,,,,,,,,,,"['English', 'Dagbani', 'Ga']",True,,,2025-09-28 07:29:35.215274,99,2025-09-12 07:26:28+00:00,2025-09-28 07:29:35.215274+00:00,,,ACTIVE,Name extracted from case titles. Accountant with 3 languages.
42939,ABDUL,MUMUNI,ABDUL RAHMAN MUMUNI,,1973-11-25 00:00:00,,,+2330288699234,abdul.mumuni@coleman.com,"124 Saunders Knolls Apt. 902, North Zachary, AZ 11540",Koforidua,VR,,,Medium,32.0,3,['Mixed'],,Business Owner,,,,,,,,,,,,"['Twi', 'Dagbani']",True,,,2025-09-28 07:35:16.539825,143,2025-09-12 07:26:28+00:00,2025-09-28 07:35:16.539825+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 2 languages.
40272,ADUSEI,OTHERS,ADUSEI OTHERS,['Brandon Taylor'],1955-04-26 00:00:00,,,+2330572862650,adusei.others@gaines.info,"20854 Rogers Overpass, East Jordanstad, NM 94633",Sunyani,BR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Farmer,,,,,,,,,,,,['Akan'],True,,,2025-09-28 07:29:35.480486,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:35.480486+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 1 languages.
40320,AGAVE,RURAL,AGAVE RURAL,['David Brown'],1950-03-31 00:00:00,,,+2330507528266,agave.rural@bowers-meyer.com,"2262 Raymond Via Apt. 294, Craigbury, IN 41654",Tamale,BR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Artist,,,,,,,,,,,,"['Ga', 'Hausa', 'Ewe']",True,,,2025-09-28 07:29:35.650913,97,2025-09-12 07:26:27+00:00,2025-09-28 07:29:35.650913+00:00,,,ACTIVE,Name extracted from case titles. Artist with 3 languages.
